signal_date,expected_execution_date,strategy_id,ticker,target_weight,run_id,data_status,record_label
2026-06-09,2026-06-10,C3A1_003,QS,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,QUBT,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,RDW,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,SATS,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,SLS,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,STRO,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,TOST,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,TXN,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,TYRA,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,UCTT,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,UPST,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,VICR,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,VIR,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,VPG,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,WK,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,WLFC,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_003,WT,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_013,AAPL,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_013,ABBV,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_013,ABT,0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
2026-06-09,2026-06-10,C3A1_013,AHRT,-0.0113636363636363,f802154620f88fa1,COMPLETE,FORWARD_RAW_SHADOW_LIVE
